zip_code,cluster,cluster_label
30631,1,Gentrifying
30633,1,Gentrifying
30634,1,Gentrifying
30635,1,Gentrifying
30641,0,Emerging
30642,0,Emerging
30643,0,Emerging
30646,0,Emerging
30648,1,Gentrifying
30650,0,Emerging
30655,0,Emerging
30656,0,Emerging
30660,0,Emerging
30662,1,Gentrifying
30663,0,Emerging
30666,0,Emerging
30667,0,Emerging
30668,1,Gentrifying
30669,1,Gentrifying
30673,1,Gentrifying
30677,0,Emerging
30678,0,Emerging
30680,0,Emerging
30683,1,Gentrifying
30701,1,Gentrifying
30705,1,Gentrifying
30707,0,Emerging
30710,0,Emerging
30711,0,Emerging
30720,1,Gentrifying
30721,1,Gentrifying
30725,0,Emerging
30728,1,Gentrifying
30731,0,Emerging
30733,0,Emerging
30734,0,Emerging
30735,1,Gentrifying
30736,0,Emerging
30738,0,Emerging
30739,1,Gentrifying
30740,0,Emerging
30741,1,Gentrifying
30742,0,Emerging
30746,1,Gentrifying
30747,0,Emerging
30750,0,Emerging
30752,0,Emerging
30753,1,Gentrifying
30755,1,Gentrifying
30757,0,Emerging
30802,1,Gentrifying
30805,0,Emerging
30808,1,Gentrifying
30809,0,Emerging
30810,2,Declining
30813,0,Emerging
30814,0,Emerging
30815,1,Gentrifying
30816,1,Gentrifying
30817,0,Emerging
30820,2,Declining
30821,2,Declining
30823,2,Declining
30824,1,Gentrifying
30828,2,Declining
30830,1,Gentrifying
30833,2,Declining
30901,1,Gentrifying
30904,0,Emerging
30906,1,Gentrifying
30907,1,Gentrifying
30909,0,Emerging
31001,2,Declining
31002,2,Declining
31005,0,Emerging
31006,1,Gentrifying
31008,1,Gentrifying
31009,2,Declining
31012,1,Gentrifying
31014,1,Gentrifying
31015,2,Declining
31016,1,Gentrifying
31017,1,Gentrifying
31018,1,Gentrifying
31019,2,Declining
31020,2,Declining
31021,2,Declining
31022,0,Emerging
31023,1,Gentrifying
31024,0,Emerging
31025,1,Gentrifying
31027,2,Declining
31028,1,Gentrifying
31029,0,Emerging
31030,1,Gentrifying
31031,1,Gentrifying
31032,0,Emerging
31033,1,Gentrifying
31035,1,Gentrifying
31036,1,Gentrifying
31037,2,Declining
31038,1,Gentrifying
31044,2,Declining
31046,0,Emerging
31047,0,Emerging
31049,0,Emerging
31052,1,Gentrifying
31054,1,Gentrifying
31055,2,Declining
31057,0,Emerging
31058,1,Gentrifying
31060,1,Gentrifying
31061,1,Gentrifying
31063,1,Gentrifying
31064,1,Gentrifying
31065,2,Declining
31066,1,Gentrifying
31068,1,Gentrifying
31069,1,Gentrifying
31070,1,Gentrifying
31072,1,Gentrifying
31075,2,Declining
31076,1,Gentrifying
31077,0,Emerging
31078,2,Declining
31079,0,Emerging
31082,0,Emerging
31085,1,Gentrifying
31087,0,Emerging
31088,1,Gentrifying
31089,2,Declining
31091,1,Gentrifying
31092,1,Gentrifying
31093,1,Gentrifying
31094,2,Declining
31096,2,Declining
31097,1,Gentrifying
31201,2,Declining
31204,1,Gentrifying
31206,1,Gentrifying
31210,1,Gentrifying
31211,1,Gentrifying
31216,0,Emerging
31217,2,Declining
31220,1,Gentrifying
31301,1,Gentrifying
31302,0,Emerging
31303,0,Emerging
31305,0,Emerging
31308,1,Gentrifying
31312,0,Emerging
31313,1,Gentrifying
31316,1,Gentrifying
31320,1,Gentrifying
31321,1,Gentrifying
31322,0,Emerging
31324,0,Emerging
31326,0,Emerging
31328,0,Emerging
31329,1,Gentrifying
31331,0,Emerging
31401,0,Emerging
31404,0,Emerging
31405,0,Emerging
31406,0,Emerging
31407,0,Emerging
31408,1,Gentrifying
31410,0,Emerging
31411,0,Emerging
31415,2,Declining
31419,0,Emerging
31501,1,Gentrifying
31503,1,Gentrifying
31510,1,Gentrifying
31513,2,Declining
31516,1,Gentrifying
31518,1,Gentrifying
31519,2,Declining
31520,2,Declining
31522,0,Emerging
31523,0,Emerging
31525,0,Emerging
31527,0,Emerging
31533,1,Gentrifying
31535,0,Emerging
31537,1,Gentrifying
31539,1,Gentrifying
31543,1,Gentrifying
31545,1,Gentrifying
31546,1,Gentrifying
31548,0,Emerging
31550,3,Stable
31553,1,Gentrifying
31554,2,Declining
31555,1,Gentrifying
31557,1,Gentrifying
31558,0,Emerging
31560,0,Emerging
31561,3,Stable
31562,0,Emerging
31565,0,Emerging
31566,2,Declining
31568,0,Emerging
31569,1,Gentrifying
31601,2,Declining
31602,1,Gentrifying
31605,1,Gentrifying
31606,0,Emerging
31620,1,Gentrifying
31626,1,Gentrifying
31632,1,Gentrifying
31634,1,Gentrifying
31635,1,Gentrifying
31636,0,Emerging
31637,2,Declining
31639,1,Gentrifying
31641,0,Emerging
31642,2,Declining
31643,2,Declining
31645,1,Gentrifying
31647,2,Declining
31648,2,Declining
31650,2,Declining
31701,2,Declining
31705,2,Declining
31707,1,Gentrifying
31709,1,Gentrifying
31711,1,Gentrifying
31712,2,Declining
31714,0,Emerging
31716,1,Gentrifying
31719,2,Declining
31721,0,Emerging
31730,1,Gentrifying
31733,0,Emerging
31735,1,Gentrifying
31738,1,Gentrifying
31743,2,Declining
31744,3,Stable
31749,2,Declining
31750,2,Declining
31757,1,Gentrifying
31763,0,Emerging
31764,0,Emerging
31765,1,Gentrifying
31768,1,Gentrifying
31771,1,Gentrifying
31773,1,Gentrifying
31774,2,Declining
31775,3,Stable
31778,1,Gentrifying
31779,1,Gentrifying
31780,1,Gentrifying
31783,0,Emerging
31787,1,Gentrifying
31788,1,Gentrifying
31790,2,Declining
31791,1,Gentrifying
31792,1,Gentrifying
31793,0,Emerging
31794,0,Emerging
31796,1,Gentrifying
31798,0,Emerging
31801,1,Gentrifying
31803,2,Declining
31804,0,Emerging
31805,1,Gentrifying
31806,1,Gentrifying
31807,0,Emerging
31808,0,Emerging
31811,1,Gentrifying
31815,2,Declining
31816,2,Declining
31820,0,Emerging
31822,0,Emerging
31825,2,Declining
31826,3,Stable
31827,3,Stable
31829,0,Emerging
31830,0,Emerging
31831,0,Emerging
31833,1,Gentrifying
31836,2,Declining
31901,2,Declining
31903,1,Gentrifying
31904,0,Emerging
31906,2,Declining
31907,1,Gentrifying
31909,1,Gentrifying
32003,0,Emerging
32008,0,Emerging
32009,1,Gentrifying
32011,0,Emerging
32024,0,Emerging
32025,1,Gentrifying
32033,1,Gentrifying
32034,0,Emerging
32038,1,Gentrifying
32040,0,Emerging
32043,0,Emerging
32044,1,Gentrifying
32046,0,Emerging
32052,1,Gentrifying
32053,1,Gentrifying
32054,1,Gentrifying
32055,0,Emerging
32058,0,Emerging
32059,1,Gentrifying
32060,1,Gentrifying
32063,0,Emerging
32064,1,Gentrifying
32065,0,Emerging
32066,1,Gentrifying
32068,0,Emerging
32071,1,Gentrifying
32073,0,Emerging
32080,0,Emerging
32081,0,Emerging
32082,3,Stable
32084,0,Emerging
32086,0,Emerging
32087,1,Gentrifying
32091,0,Emerging
32092,0,Emerging
32095,0,Emerging
32096,0,Emerging
32097,0,Emerging
32102,0,Emerging
32110,0,Emerging
32112,0,Emerging
32113,1,Gentrifying
32114,2,Declining
32117,2,Declining
32118,0,Emerging
32119,2,Declining
32124,0,Emerging
32127,0,Emerging
32128,0,Emerging
32129,2,Declining
32130,0,Emerging
32131,1,Gentrifying
32132,1,Gentrifying
32134,2,Declining
32136,0,Emerging
32137,0,Emerging
32139,1,Gentrifying
32140,1,Gentrifying
32141,0,Emerging
32145,0,Emerging
32148,1,Gentrifying
32159,0,Emerging
32162,0,Emerging
32163,0,Emerging
32164,0,Emerging
32168,0,Emerging
32169,0,Emerging
32174,0,Emerging
32176,0,Emerging
32177,1,Gentrifying
32179,0,Emerging
32180,0,Emerging
32181,1,Gentrifying
32187,0,Emerging
32189,1,Gentrifying
32190,0,Emerging
32193,1,Gentrifying
32195,0,Emerging
32202,2,Declining
32204,2,Declining
32205,2,Declining
32206,2,Declining
32207,0,Emerging
32208,2,Declining
32209,2,Declining
32210,2,Declining
32211,0,Emerging
32216,0,Emerging
32217,0,Emerging
32218,0,Emerging
32219,0,Emerging
32220,0,Emerging
32221,0,Emerging
32222,0,Emerging
32223,0,Emerging
32224,0,Emerging
32225,0,Emerging
32226,0,Emerging
32233,0,Emerging
32234,0,Emerging
32244,0,Emerging
32246,0,Emerging
32250,0,Emerging
32254,2,Declining
32256,0,Emerging
32257,0,Emerging
32258,0,Emerging
32259,0,Emerging
32266,0,Emerging
32277,0,Emerging
32301,0,Emerging
32303,1,Gentrifying
32304,1,Gentrifying
32305,2,Declining
32308,0,Emerging
32309,0,Emerging
32310,1,Gentrifying
32311,0,Emerging
32312,0,Emerging
32317,0,Emerging
32320,2,Declining
32321,1,Gentrifying
32322,0,Emerging
32323,2,Declining
32324,2,Declining
32327,0,Emerging
32328,3,Stable
32331,1,Gentrifying
32332,2,Declining
32333,0,Emerging
32334,1,Gentrifying
32336,1,Gentrifying
32340,0,Emerging
32343,0,Emerging
32344,1,Gentrifying
32346,0,Emerging
32347,1,Gentrifying
32348,1,Gentrifying
32350,1,Gentrifying
32351,0,Emerging
32352,2,Declining
32358,0,Emerging
32359,0,Emerging
32401,0,Emerging
32404,0,Emerging
32405,0,Emerging
32407,0,Emerging
32408,0,Emerging
32409,0,Emerging
32413,0,Emerging
32420,0,Emerging
32421,0,Emerging
32423,0,Emerging
32424,2,Declining
32425,2,Declining
32427,3,Stable
32428,0,Emerging
32430,2,Declining
32431,2,Declining
32433,0,Emerging
32435,0,Emerging
32438,0,Emerging
32439,0,Emerging
32440,2,Declining
32442,1,Gentrifying
32443,0,Emerging
32444,0,Emerging
32445,2,Declining
32446,0,Emerging
32448,2,Declining
32449,1,Gentrifying
32455,0,Emerging
32456,0,Emerging
32459,0,Emerging
32460,3,Stable
32461,3,Stable
32462,2,Declining
32464,2,Declining
32465,0,Emerging
32466,1,Gentrifying
32501,0,Emerging
32502,0,Emerging
32503,0,Emerging
32504,0,Emerging
32505,2,Declining
32506,0,Emerging
32507,0,Emerging
32514,0,Emerging
32526,0,Emerging
32531,0,Emerging
32533,0,Emerging
32534,0,Emerging
32535,1,Gentrifying
32536,0,Emerging
32539,0,Emerging
32541,3,Stable
32547,0,Emerging
32548,0,Emerging
32550,0,Emerging
32561,3,Stable
32563,0,Emerging
32564,0,Emerging
32565,0,Emerging
32566,0,Emerging
32567,0,Emerging
32568,0,Emerging
32569,0,Emerging
32570,0,Emerging
32571,0,Emerging
32577,1,Gentrifying
32578,0,Emerging
32579,0,Emerging
32580,0,Emerging
32583,0,Emerging
32601,0,Emerging
32603,0,Emerging
32605,0,Emerging
32606,0,Emerging
32607,0,Emerging
32608,0,Emerging
32609,0,Emerging
32615,0,Emerging
32617,0,Emerging
32618,0,Emerging
32619,1,Gentrifying
32621,1,Gentrifying
32622,1,Gentrifying
32625,0,Emerging
32626,1,Gentrifying
32628,1,Gentrifying
32631,0,Emerging
32640,0,Emerging
32641,2,Declining
32643,0,Emerging
32648,0,Emerging
32653,0,Emerging
32656,1,Gentrifying
32664,0,Emerging
32666,1,Gentrifying
32667,0,Emerging
32668,0,Emerging
32669,0,Emerging
32680,1,Gentrifying
32686,0,Emerging
32693,1,Gentrifying
32694,0,Emerging
32696,0,Emerging
32701,0,Emerging
32702,0,Emerging
32703,0,Emerging
32707,0,Emerging
32708,0,Emerging
32709,0,Emerging
32712,0,Emerging
32713,0,Emerging
32714,0,Emerging
32720,0,Emerging
32724,0,Emerging
32725,0,Emerging
32726,0,Emerging
32730,0,Emerging
32732,0,Emerging
32735,0,Emerging
32736,0,Emerging
32738,0,Emerging
32744,0,Emerging
32746,0,Emerging
32750,0,Emerging
32751,0,Emerging
32754,0,Emerging
32757,0,Emerging
32759,0,Emerging
32763,0,Emerging
32764,0,Emerging
32765,0,Emerging
32766,0,Emerging
32767,0,Emerging
32771,0,Emerging
32773,0,Emerging
32776,0,Emerging
32778,0,Emerging
32779,0,Emerging
32780,0,Emerging
32784,0,Emerging
32789,0,Emerging
32792,0,Emerging
32796,0,Emerging
32798,0,Emerging
32801,0,Emerging
32803,0,Emerging
32804,0,Emerging
32805,0,Emerging
32806,0,Emerging
32807,0,Emerging
32808,2,Declining
32809,0,Emerging
32810,0,Emerging
32811,2,Declining
32812,0,Emerging
32814,0,Emerging
32817,0,Emerging
32818,0,Emerging
32819,0,Emerging
32820,0,Emerging
32821,0,Emerging
32822,2,Declining
32824,0,Emerging
32825,0,Emerging
32826,0,Emerging
32827,0,Emerging
32828,0,Emerging
32829,0,Emerging
32832,0,Emerging
32833,0,Emerging
32835,0,Emerging
32836,0,Emerging
32837,0,Emerging
32839,0,Emerging
32901,0,Emerging
32903,0,Emerging
32904,0,Emerging
32905,2,Declining
32907,0,Emerging
32908,0,Emerging
32909,0,Emerging
32920,0,Emerging
32922,0,Emerging
32926,0,Emerging
32927,0,Emerging
32931,0,Emerging
32934,0,Emerging
32935,0,Emerging
32937,0,Emerging
32940,0,Emerging
32948,0,Emerging
32949,0,Emerging
32950,0,Emerging
32951,0,Emerging
32952,0,Emerging
32953,0,Emerging
32955,0,Emerging
32958,0,Emerging
32960,0,Emerging
32962,0,Emerging
32963,3,Stable
32966,0,Emerging
32967,0,Emerging
32968,0,Emerging
32976,2,Declining
33001,3,Stable
33004,0,Emerging
33009,2,Declining
33010,0,Emerging
33012,0,Emerging
33013,0,Emerging
33014,0,Emerging
33015,0,Emerging
33016,0,Emerging
33018,0,Emerging
33019,3,Stable
33020,0,Emerging
33021,0,Emerging
33023,0,Emerging
33024,0,Emerging
33025,0,Emerging
33026,0,Emerging
33027,0,Emerging
33028,0,Emerging
33029,0,Emerging
33030,0,Emerging
33031,0,Emerging
33032,0,Emerging
33033,0,Emerging
33034,0,Emerging
33035,0,Emerging
33036,3,Stable
33037,3,Stable
33040,3,Stable
33042,3,Stable
33043,3,Stable
33050,3,Stable
33051,3,Stable
33054,0,Emerging
33055,0,Emerging
33056,0,Emerging
33060,0,Emerging
33062,0,Emerging
33063,0,Emerging
33064,0,Emerging
33065,2,Declining
33066,2,Declining
33067,0,Emerging
33068,0,Emerging
33069,2,Declining
33070,3,Stable
33071,0,Emerging
33073,0,Emerging
33076,0,Emerging
33109,3,Stable
33122,3,Stable
33125,0,Emerging
33126,0,Emerging
33127,0,Emerging
33128,0,Emerging
33129,0,Emerging
33130,3,Stable
33131,3,Stable
33132,3,Stable
33133,3,Stable
33134,0,Emerging
33135,0,Emerging
33136,0,Emerging
33137,3,Stable
33138,3,Stable
33139,3,Stable
33140,3,Stable
33141,0,Emerging
33142,0,Emerging
33143,3,Stable
33144,0,Emerging
33145,0,Emerging
33146,3,Stable
33147,0,Emerging
33149,3,Stable
33150,0,Emerging
33154,3,Stable
33155,0,Emerging
33156,3,Stable
33157,0,Emerging
33158,0,Emerging
33160,3,Stable
33161,0,Emerging
33162,0,Emerging
33165,0,Emerging
33166,0,Emerging
33167,0,Emerging
33168,0,Emerging
33169,0,Emerging
33170,0,Emerging
33172,0,Emerging
33173,0,Emerging
33174,0,Emerging
33175,0,Emerging
33176,0,Emerging
33177,0,Emerging
33178,0,Emerging
33179,2,Declining
33180,0,Emerging
33181,0,Emerging
33182,0,Emerging
33183,0,Emerging
33184,0,Emerging
33185,0,Emerging
33186,0,Emerging
33187,0,Emerging
33189,0,Emerging
33190,0,Emerging
33193,0,Emerging
33194,0,Emerging
33196,0,Emerging
33301,3,Stable
33304,3,Stable
33305,3,Stable
33306,3,Stable
33308,0,Emerging
33309,0,Emerging
33311,0,Emerging
33312,0,Emerging
33313,2,Declining
33314,0,Emerging
33315,0,Emerging
33316,3,Stable
33317,0,Emerging
33319,2,Declining
33321,2,Declining
33322,2,Declining
33323,0,Emerging
33324,0,Emerging
33325,0,Emerging
33326,0,Emerging
33327,0,Emerging
33328,0,Emerging
33330,3,Stable
33331,0,Emerging
33332,0,Emerging
33334,0,Emerging
33351,0,Emerging
33401,0,Emerging
33403,0,Emerging
33404,3,Stable
33405,3,Stable
33406,0,Emerging
33407,0,Emerging
33408,0,Emerging
33409,0,Emerging
33410,0,Emerging
33411,0,Emerging
33412,0,Emerging
33413,0,Emerging
33414,0,Emerging
33415,0,Emerging
33417,2,Declining
33418,0,Emerging
33426,0,Emerging
33428,0,Emerging
33430,1,Gentrifying
33431,0,Emerging
33432,3,Stable
33433,0,Emerging
33434,0,Emerging
33435,0,Emerging
33436,0,Emerging
33437,0,Emerging
33440,1,Gentrifying
33441,0,Emerging
33442,2,Declining
33444,3,Stable
33445,0,Emerging
33446,2,Declining
33449,0,Emerging
33455,0,Emerging
33458,0,Emerging
33460,0,Emerging
33461,0,Emerging
33462,0,Emerging
33463,0,Emerging
33467,0,Emerging
33469,3,Stable
33470,0,Emerging
33471,1,Gentrifying
33472,0,Emerging
33473,0,Emerging
33476,0,Emerging
33477,0,Emerging
33478,0,Emerging
33480,3,Stable
33483,3,Stable
33484,2,Declining
33486,0,Emerging
33487,0,Emerging
33493,1,Gentrifying
33496,0,Emerging
33498,0,Emerging
33510,0,Emerging
33511,0,Emerging
33513,1,Gentrifying
33514,0,Emerging
33523,0,Emerging
33525,0,Emerging
33527,0,Emerging
33534,0,Emerging
33538,1,Gentrifying
33540,0,Emerging
33541,0,Emerging
33542,1,Gentrifying
33543,0,Emerging
33544,0,Emerging
33545,0,Emerging
33547,0,Emerging
33548,0,Emerging
33549,0,Emerging
33556,0,Emerging
33558,0,Emerging
33559,0,Emerging
33563,0,Emerging
33565,0,Emerging
33566,0,Emerging
33567,0,Emerging
33569,0,Emerging
33570,0,Emerging
33572,0,Emerging
33573,2,Declining
33576,0,Emerging
33578,0,Emerging
33579,0,Emerging
33584,0,Emerging
33585,0,Emerging
33592,0,Emerging
33594,0,Emerging
33596,0,Emerging
33597,0,Emerging
33598,0,Emerging
33602,3,Stable
33603,0,Emerging
33604,0,Emerging
33605,0,Emerging
33606,0,Emerging
33607,0,Emerging
33609,0,Emerging
33610,0,Emerging
33611,0,Emerging
33612,0,Emerging
33613,0,Emerging
33614,0,Emerging
33615,0,Emerging
33616,0,Emerging
33617,0,Emerging
33618,0,Emerging
33619,0,Emerging
33624,0,Emerging
33625,0,Emerging
33626,0,Emerging
33629,3,Stable
33634,0,Emerging
33635,0,Emerging
33637,0,Emerging
33647,0,Emerging
33701,3,Stable
33702,2,Declining
33703,2,Declining
33704,0,Emerging
33705,0,Emerging
33706,3,Stable
33707,0,Emerging
33708,3,Stable
33709,2,Declining
33710,0,Emerging
33711,2,Declining
33712,0,Emerging
33713,0,Emerging
33714,2,Declining
33715,3,Stable
33716,2,Declining
33755,0,Emerging
33756,0,Emerging
33759,2,Declining
33760,2,Declining
33761,2,Declining
33762,2,Declining
33763,2,Declining
33764,0,Emerging
33765,0,Emerging
33767,3,Stable
33770,0,Emerging
33771,2,Declining
33772,0,Emerging
33773,0,Emerging
33774,0,Emerging
33776,0,Emerging
33777,0,Emerging
33778,1,Gentrifying
33781,0,Emerging
33782,0,Emerging
33785,3,Stable
33786,3,Stable
33801,0,Emerging
33803,0,Emerging
33805,0,Emerging
33809,0,Emerging
33810,0,Emerging
33811,0,Emerging
33812,0,Emerging
33813,0,Emerging
33815,2,Declining
33823,0,Emerging
33825,0,Emerging
33827,1,Gentrifying
33830,0,Emerging
33834,0,Emerging
33837,0,Emerging
33838,0,Emerging
33839,0,Emerging
33841,0,Emerging
33843,0,Emerging
33844,0,Emerging
33848,1,Gentrifying
33849,0,Emerging
33850,0,Emerging
33851,0,Emerging
33852,0,Emerging
33853,0,Emerging
33854,2,Declining
33855,0,Emerging
33857,0,Emerging
33859,0,Emerging
33860,0,Emerging
33865,0,Emerging
33868,0,Emerging
33870,1,Gentrifying
33872,0,Emerging
33873,1,Gentrifying
33875,0,Emerging
33876,0,Emerging
33880,0,Emerging
33881,0,Emerging
33884,0,Emerging
33890,0,Emerging
33896,0,Emerging
33897,0,Emerging
33898,0,Emerging
33901,2,Declining
33903,2,Declining
33904,2,Declining
33905,0,Emerging
33907,2,Declining
33908,2,Declining
33909,2,Declining
33912,0,Emerging
33913,0,Emerging
33914,0,Emerging
33916,2,Declining
33917,2,Declining
33919,2,Declining
33920,0,Emerging
33921,3,Stable
33922,2,Declining
33924,3,Stable
33928,0,Emerging
33930,0,Emerging
33931,3,Stable
33935,0,Emerging
33936,0,Emerging
33946,2,Declining
33947,2,Declining
33948,2,Declining
33950,2,Declining
33952,2,Declining
33953,2,Declining
33954,2,Declining
33955,2,Declining
33956,0,Emerging
33957,3,Stable
33960,0,Emerging
33966,0,Emerging
33967,0,Emerging
33971,0,Emerging
33972,0,Emerging
33973,0,Emerging
33974,0,Emerging
33976,0,Emerging
33980,2,Declining
33981,2,Declining
33982,2,Declining
33983,2,Declining
33990,2,Declining
33991,0,Emerging
33993,0,Emerging
34102,3,Stable
34103,3,Stable
34104,0,Emerging
34105,0,Emerging
34108,3,Stable
34109,0,Emerging
34110,0,Emerging
34112,0,Emerging
34113,0,Emerging
34114,0,Emerging
34116,0,Emerging
34117,0,Emerging
34119,0,Emerging
34120,0,Emerging
34134,3,Stable
34135,0,Emerging
34139,0,Emerging
34140,3,Stable
34142,0,Emerging
34145,3,Stable
34201,0,Emerging
34202,0,Emerging
34203,0,Emerging
34205,0,Emerging
34207,2,Declining
34208,0,Emerging
34209,0,Emerging
34210,2,Declining
34211,0,Emerging
34212,0,Emerging
34215,3,Stable
34216,3,Stable
34217,3,Stable
34219,0,Emerging
34221,0,Emerging
34222,2,Declining
34223,2,Declining
34224,2,Declining
34228,3,Stable
34229,0,Emerging
34231,0,Emerging
34232,0,Emerging
34233,2,Declining
34234,0,Emerging
34235,2,Declining
34236,3,Stable
34237,0,Emerging
34238,0,Emerging
34239,3,Stable
34240,0,Emerging
34241,0,Emerging
34242,3,Stable
34243,0,Emerging
34250,3,Stable
34251,0,Emerging
34266,0,Emerging
34269,0,Emerging
34275,0,Emerging
34285,2,Declining
34286,2,Declining
34287,2,Declining
34288,2,Declining
34289,2,Declining
34291,2,Declining
34292,2,Declining
34293,2,Declining
34420,0,Emerging
34428,0,Emerging
34429,2,Declining
34431,0,Emerging
34432,0,Emerging
34433,0,Emerging
34434,0,Emerging
34436,1,Gentrifying
34442,0,Emerging
34446,0,Emerging
34448,0,Emerging
34449,0,Emerging
34450,0,Emerging
34452,0,Emerging
34453,0,Emerging
34461,0,Emerging
34465,0,Emerging
34470,1,Gentrifying
34471,0,Emerging
34472,0,Emerging
34473,0,Emerging
34474,0,Emerging
34475,0,Emerging
34476,0,Emerging
34479,0,Emerging
34480,0,Emerging
34481,0,Emerging
34482,0,Emerging
34484,0,Emerging
34488,1,Gentrifying
34491,0,Emerging
34498,0,Emerging
34601,0,Emerging
34602,0,Emerging
34604,0,Emerging
34606,0,Emerging
34607,0,Emerging
34608,0,Emerging
34609,0,Emerging
34610,0,Emerging
34613,0,Emerging
34614,0,Emerging
34637,0,Emerging
34638,0,Emerging
34639,0,Emerging
34652,0,Emerging
34653,0,Emerging
34654,0,Emerging
34655,0,Emerging
34661,2,Declining
34667,0,Emerging
34668,0,Emerging
34669,0,Emerging
34677,2,Declining
34681,3,Stable
34683,0,Emerging
34684,0,Emerging
34685,0,Emerging
34688,0,Emerging
34689,0,Emerging
34690,0,Emerging
34691,0,Emerging
34695,0,Emerging
34698,0,Emerging
34705,1,Gentrifying
34711,0,Emerging
34714,0,Emerging
34715,0,Emerging
34731,0,Emerging
34734,0,Emerging
34736,0,Emerging
34737,0,Emerging
34739,1,Gentrifying
34741,0,Emerging
34743,0,Emerging
34744,0,Emerging
34746,0,Emerging
34747,0,Emerging
34748,0,Emerging
34753,0,Emerging
34756,0,Emerging
34758,0,Emerging
34759,2,Declining
34760,0,Emerging
34761,0,Emerging
34762,0,Emerging
34769,0,Emerging
34771,0,Emerging
34772,0,Emerging
34773,2,Declining
34785,0,Emerging
34786,0,Emerging
34787,0,Emerging
34788,2,Declining
34797,0,Emerging
