zip_code,zhvi_current,zhvi_1yr_ago,growth_1yr,growth_5yr
92673,1736205.3671747611,1755450.6496692991,-0.01096315780689336,0.5916342088186008
18018,293303.9332208286,284838.6732998516,0.029719489361845052,0.3995745362727735
95682,665540.847627375,667810.1515756552,-0.003398127361385405,0.1735990739300036
56401,318441.84163353144,309476.34725534875,0.02896988560739753,0.3681149555566298
33837,337935.4048212152,354879.7753477879,-0.047746791177285135,0.28228402286573506
44133,335093.4889056584,320852.8931039188,0.04438356676162903,0.35791081901669336
80516,714108.8967137564,733484.3421646244,-0.02641562244353859,0.20036375948113963
54016,487079.5759152796,478653.6656335761,0.01760335475661813,0.2795972272735768
46530,409648.5495867022,394301.9949847502,0.03892081398813491,0.37148923047525967
76014,260215.95416114284,265832.8285898243,-0.021129348314418386,0.2569528166607803
75089,379436.10991266015,396473.7599644415,-0.04297295753774318,0.2704420530186826
97502,420157.5561861408,417347.6416290749,0.006732791267485567,0.1740555463636575
95961,448205.1232959379,462321.8618375831,-0.030534438682037795,0.18928414924800116
01876,674335.8667582504,661944.2002746286,0.018720107342100337,0.32188128475308914
75604,218825.9497785211,218350.93587598353,0.0021754608041037933,0.312939971856408
60035,751138.829570593,707807.7314642392,0.06121874088139006,0.48916197097438036
76182,412897.4530211754,415922.6763914958,-0.007273523522609867,0.3031445781389906
04103,528280.4955178723,531021.7601023644,-0.005162245298504617,0.39822065672128193
75238,627386.5714150537,626500.3480024153,0.001414561724449349,0.3781134989872581
02446,1113357.500532672,1145781.3101868618,-0.02829842777667742,0.04127158269948624
77041,300477.2418560968,310272.96406842617,-0.031571304453613586,0.2692282065857059
40065,306308.4804627423,307208.1463353818,-0.0029285221872252624,0.2433106059243543
74066,211106.2253165906,204708.15621655047,0.03125458808427707,0.2878843520860763
42001,222478.46876688287,218060.1145867261,0.02026209235251743,0.40665944597499804
37931,432695.8383824858,429283.7856784389,0.007948245002206382,0.5236585614314858
77566,273965.28106426465,272866.8746129247,0.004025429810408809,0.18445597010186304
45215,236070.14223401484,233889.0725952275,0.009325231036175552,0.3181675821751483
92604,1393062.924087427,1416694.243920344,-0.01668060693712083,0.6653594650870069
76107,364400.45620438224,371793.59209076944,-0.019885054620796816,0.2150709062502505
48236,398255.0825616776,379558.674149226,0.04925828254184755,0.2952022068268704
08003,564408.2293282313,537607.3988824757,0.04985204910026629,0.5295931704234202
24019,306172.45187512296,296171.2068114439,0.033768458356744684,0.37035324819761345
95824,368895.0327058758,378730.4280243733,-0.025969382417471185,0.17179162847936308
97838,340744.3771328106,337577.7566190096,0.009380418145780993,0.2812187857008622
43062,383649.9178855273,375277.345300047,0.02231035976548526,0.37522871261834556
35810,169946.5996549311,175207.35944863354,-0.030025906504485333,0.22994774591588016
20105,1102683.6121758963,1069191.2113818412,0.03132498699719849,0.4028344635207362
54914,303652.8908847593,280890.90825943614,0.08103495683206584,0.5846008685686761
29745,353969.296078753,358786.3737351031,-0.013426032895849642,0.31748754355947084
20853,636782.2958630869,643898.232895977,-0.011051338036580129,0.1760842609293338
33325,609273.8422538225,635770.0206119862,-0.0416757278562124,0.3664510447803873
62221,248062.71575013065,240140.52575483848,0.03298980865636981,0.32171935418296954
88012,294182.94779472845,296653.85618178453,-0.008329264344846253,0.3774301392754764
46516,183049.36576146225,177322.92717076503,0.03229384198684335,0.3701800249944448
98445,497161.6224110728,499936.3067529248,-0.0055500756883882715,0.20434108579277738
98029,1195246.706089574,1235004.0295695125,-0.03219205972453129,0.37914088590699574
30028,549209.5958569237,561868.8042503485,-0.022530541467442395,0.4354791043970788
92124,1071010.4869285675,1090477.1962224122,-0.017851551010218687,0.3734787826778536
19038,465140.6213463617,461066.9478063041,0.00883531894758368,0.29312763475721176
53216,171135.4479752758,161420.46935628387,0.060184304120373004,0.4391032484098086
03060,464030.5606255804,448548.1844933904,0.03451663983363673,0.44800115859128353
37923,400553.59913846926,401258.2542720712,-0.0017561137399659083,0.55575635814114
18201,193193.68691419056,184652.92796075143,0.04625303832308847,0.3958751347759219
33173,566176.2733747314,580540.4369512311,-0.024742744281405417,0.4847533216734686
98498,545243.3545918206,548985.8631098975,-0.0068171309491947074,0.2036820566753031
67037,282714.305810544,276783.9325919319,0.021426002452806295,0.3210115030079702
48152,323067.6767462021,314017.82474263787,0.028819548734156424,0.28116822301467753
22310,673043.4901669062,684234.5436502022,-0.016355580973148317,0.16372791789997931
97355,390843.04101959366,390598.9227263302,0.0006249845533612063,0.27118872159342833
38135,298453.37106630026,299306.11532270885,-0.002849070609496815,0.27020237744598524
91303,743705.572008397,753331.2663786272,-0.012777505461179523,0.26354454523988907
89113,479211.8843828746,497573.41906781,-0.03690216153293566,0.31831062265748766
24540,153078.87489464742,153564.64823551633,-0.0031633149064613933,0.4585393541709009
37830,323999.61277265684,316550.4950682339,0.023532162547454615,0.6085805988354701
91731,777236.6781385242,767429.6889367023,0.012779006784855744,0.2729869708151391
76016,342727.6507208249,354578.4526168912,-0.03342222802486715,0.21871490816728442
57108,434323.8294075871,421634.9904879372,0.030094368840132994,0.30148868762021686
90005,885814.2583074056,942971.1682662524,-0.06061363473491506,-0.06271647525820005
17268,274878.58199429774,264995.992897725,0.03729335296170645,0.30916597730429046
58102,267519.94585239183,255830.39336739868,0.045692586917168036,0.2083112358027403
60510,453671.66220869735,433470.9772875048,0.04660216249678507,0.38496020178523666
11793,800267.3705739696,770696.0780268027,0.03836959002422535,0.29743517116690427
11423,819360.0360079979,796703.8368303335,0.028437416929986935,0.21058949994268603
93561,424036.05480623385,423927.9843391437,0.0002549264759170021,0.2614471707840364
67801,209881.17252816292,213373.03559090124,-0.01636506249755593,0.49868491515517865
07090,1270834.2385756092,1171722.112674498,0.08458671627770527,0.45763796001809076
97068,773611.3157610302,770198.9331772042,0.004430521047009628,0.26190469655446186
08043,541247.0889908351,494427.8121309217,0.09469385764956917,0.5486369987929056
36303,184636.15226624187,179927.9156341614,0.02616734938259099,0.3419000061021189
63146,330132.9688957666,323561.6544840583,0.02030931144231751,0.28286896854270455
28211,906758.1000711602,884541.6247164517,0.02511637070989192,0.41334204220852294
08822,641373.4840697652,616280.4919489931,0.04071683664919411,0.38346597448413683
47711,184969.3796896929,179896.44658996447,0.02819918456361228,0.35939055736483244
66614,233905.11039437703,234569.23935827616,-0.0028312704842119243,0.3730054345222947
94580,825113.6067691012,860161.6967096193,-0.04074593192720352,0.08383687512149364
46236,327421.99411038583,323034.8655376257,0.013580975432663185,0.30940058260995884
27545,370617.1776162314,382543.2435393765,-0.031175732742793845,0.30670319648381816
60516,492029.46957966377,463132.29689802486,0.06239507128996806,0.3256020839040432
33401,437366.81599745504,450653.9074968044,-0.029484025941666898,0.5283461676644277
34205,266868.84069965925,286105.32472881675,-0.06723567290259516,0.29482759217274385
11414,628836.9293815152,587121.8260494556,0.07105016621975464,0.12402585339482888
30339,473297.4157741426,487844.2586225954,-0.02981862057683143,0.18170494274250107
52761,183305.42358816927,171145.61403377098,0.07104949561838542,0.27564322477628533
68046,409096.3754854754,404259.7320550326,0.011964197883019329,0.26334094878109493
92405,451295.05612046033,452379.75089060306,-0.002397752702253541,0.37348367408675254
75241,212481.91559711765,223860.54732336244,-0.050829107059264717,0.20935810645179262
36526,326654.60760791413,327033.52228184254,-0.001158641693012283,0.3087660933122622
68123,331206.85970316984,323530.8669315725,0.023725689126351077,0.2987055350626029
98901,333761.8918615643,329136.0042746972,0.014054638589482048,0.2141351935563116
33328,623644.4482174019,650549.2131637505,-0.041357001748576996,0.38760248690498983
77016,162241.45124865836,176319.4887640588,-0.07984391069916787,0.07362890622152049
94132,1358968.1561135084,1309626.5638336604,0.03767607777854678,-9.513857358723716e-05
48446,260259.5360690879,248746.09171705987,0.04628593065544188,0.2889807337651267
68025,253107.800313017,237319.62718711677,0.06652704335091474,0.39146336610066035
11369,842340.671970178,805158.1714503508,0.04618036783114243,0.20700424354803945
33596,460041.159617489,479400.1115528762,-0.040381617502506545,0.3398922279554389
39180,144072.01728506084,147719.62543739929,-0.024692779591999676,0.08120932129753296
29617,264619.0714921311,259436.73475026153,0.01997533906236594,0.34698122226183126
07013,636662.1582180142,612371.7229704689,0.03966616082421009,0.41305543733635175
60181,358469.9602632772,338295.6857184149,0.0596350334826753,0.33262270520598003
19604,167511.64367760715,161039.30812763158,0.040191029291096594,0.6133286827659103
02886,416080.11436088063,403999.83179151174,0.02990170197794302,0.42538441007912936
01605,440204.63215104234,432910.20339297625,0.016849750135005566,0.3643576118790758
29611,214676.78382613836,210651.15906166207,0.019110385066990806,0.36346710430594636
08757,342351.1182175439,334215.6988960184,0.024341822806045372,0.44619686082866616
80111,910507.581304154,925363.2855876158,-0.01605391581321303,0.2139947740932231
22602,416583.92498342687,414774.00405816454,0.004363631538027917,0.28412606779263055
94589,503352.06772160134,534668.6719964029,-0.058571982827922725,0.07700956164342607
30033,482935.3503561442,489369.58753722487,-0.01314801194218316,0.25400912306675644
33570,314381.1280640929,333342.19659410795,-0.05688169311820697,0.3016843609126679
74074,271839.12052783713,265043.4888038034,0.025639685602931967,0.2691079239486905
99577,477851.0198403988,465581.04051792575,0.02635412152699254,0.1995410085278602
97071,423721.08148961375,421749.1035012331,0.0046757135273314985,0.18914470687833707
22630,403045.8243613752,397209.2083224195,0.014694060250028338,0.35279071659879985
49546,501038.53532321594,476888.2694527958,0.05064135022262407,0.3994758207621291
02893,397248.12210785114,382638.4535544738,0.03818139138307342,0.4606770258116274
08865,336511.7812941266,330523.0412457124,0.018118979015330296,0.42062422461222826
96825,1250613.042423427,1265127.032637261,-0.01147235798414518,0.2994146344831104
33127,516041.57870382984,533595.662151625,-0.032897725174548115,0.5773765784594993
37323,298566.0044982356,296282.6953352745,0.007706522179357407,0.43658912904515346
10562,649395.6960455423,615931.3936946624,0.05433121723207576,0.3812194808957564
28146,302594.6623925245,295795.2151837337,0.022987008780947723,0.3729713033924088
71603,98803.0851371534,98717.14999916744,0.000870518830686288,0.1639195462335315
30324,490913.3187120783,493933.9209895525,-0.006115397524070993,0.11771102708500225
29456,315452.09391943604,321362.3013684101,-0.018391103822095824,0.32544519290641427
55021,296079.19932124024,285963.7175848182,0.03537330477395878,0.30026485552019316
60525,485364.7506350232,449111.9266287735,0.08072113399076027,0.26890670652965054
97220,428138.6360841354,431834.2766545013,-0.00855800655519215,0.054456545542414934
60527,508667.6888091359,493797.51930882013,0.030113900776840508,0.27844615460614186
61821,199050.98535564,187888.59626988915,0.05940961456605297,0.40468809054817795
34667,276803.46416974923,291522.84179174656,-0.050491335538339455,0.2900885204560221
95204,383456.35364447214,394211.4132263845,-0.027282466263187637,0.13322291478760567
70364,185914.0029614654,203222.08373692085,-0.08516830679613276,-0.04077767788356735
48091,154700.1433401172,153233.7371995602,0.009569734233181866,0.3346016202224404
72204,120381.12176741671,117134.7176633724,0.027715131506732188,0.26308377341176176
06051,280733.86436690664,260157.83461644372,0.07909056354500565,0.6625190289526814
85257,558904.3926804927,569092.2152047582,-0.017901883477003715,0.2621328456327839
21015,482289.5631037869,478063.93564992165,0.00883904251869693,0.21553439207992886
98683,565461.4675875179,564067.3971330264,0.0024714607892197776,0.26526089114206086
94043,1599205.681057778,1642093.6160565142,-0.026117837971827436,0.08762096282705902
30549,413729.2406254359,416301.3518263353,-0.0061784839026234875,0.3930014193580895
33445,304536.0583039563,320438.0728267959,-0.04962585869574565,0.3241161795017801
01109,271172.8545973461,258892.07695501996,0.04743589601801451,0.451464114382337
49525,378169.6007517352,359735.7501876354,0.05124275403399533,0.3637022993469544
73110,143511.47888663152,143541.1462021777,-0.00020668161242354824,0.32444918461516614
80907,401222.6824926177,405893.5984962896,-0.011507735083716972,0.135534541961195
79706,379221.2136494536,373875.8268724787,0.014297224887978893,0.113268486490282
78750,601804.8977198092,625717.4190117355,-0.03821616685962483,0.09523949669290108
97267,542957.6494929037,543097.8557712515,-0.00025816025023456046,0.1629955325321529
21237,316059.07281862554,314100.6707484126,0.0062349502964976775,0.22096644549171018
24112,133379.10787743767,134731.49732885175,-0.010037663636389207,0.43766704513709476
15102,301018.69650475093,293404.9956769556,0.025949458734431847,0.2392816602578329
98466,630776.9889634657,639242.0946667842,-0.013242409681626289,0.20045337504862093
90061,633076.6097523444,639295.0911191901,-0.009727090749217546,0.2037244033317778
74063,233666.53781064783,222904.54837643975,0.048280708099474504,0.3766743519963954
55033,380689.37392806594,370873.7267755947,0.026466277991189203,0.2116679482711349
93662,363987.8394068804,356904.264595783,0.01984726862011569,0.3429485768174779
27614,685518.7053679414,681695.8063898407,0.005607925033815659,0.4501684636699202
78211,130508.9585348674,131233.1292086862,-0.005518200154072646,-0.035131915428659864
76036,316348.6707439989,330115.80159097275,-0.04170394383008635,0.1839433151749567
52501,121515.7676286064,120525.9727285612,0.008212295471568832,0.3252832935640047
32117,210268.58100593564,226223.0612181848,-0.07052543682476993,0.21725002816852687
33470,661866.2794004902,673325.5032650982,-0.017018847212885553,0.4451421792758867
70403,227629.8157766088,224472.7757532515,0.014064244596091324,0.09864929884258634
60174,424798.7272535658,404902.37850680266,0.04913863144034078,0.42854666928955043
78729,431905.8330932337,456477.4284357583,-0.05382871925721653,0.06177344023844915
21801,289103.8726955547,283723.9492132205,0.018961823622055722,0.3690257904546914
53212,210886.55324353417,202790.74610544823,0.03992197520628602,0.36434141596001923
92110,1010112.97018507,1036106.6923567634,-0.025087881743691143,0.3536640775968132
50701,182902.2923605877,177825.65521795597,0.028548395541742426,0.31056696107985754
33993,328872.7340539717,360095.1913914086,-0.08670612128085704,0.3088467904528843
85351,277321.4224994814,291367.40605819057,-0.04820712017425845,0.15225349198248028
85743,397732.1326131208,408743.0772144855,-0.02693854701198229,0.2626258022901286
12203,328583.71784610726,317126.7593695366,0.036127378526327004,0.36578662772707865
19966,397183.5348921252,401757.85754812584,-0.01138577023463125,0.15645965871059533
31705,91141.79449901724,97729.5700775432,-0.06740821200071705,0.23410202153313447
97703,1012869.4083169684,1031147.5703140232,-0.017726038952395953,0.22528606363223305
94070,2457931.3880538405,2388076.9794503106,0.02925132196517763,0.24039864831683666
61108,183635.19630125837,168286.34238084292,0.09120677116910651,0.5918508773572286
27597,341553.1514050819,344999.860062473,-0.009990463928788098,0.3174289346108373
62301,136374.20602401087,133279.9836122629,0.023215957324467053,0.04075331769490391
33904,339761.0103472897,375616.23913298687,-0.09545707839591742,0.18059610287569894
48309,479009.8499622501,462667.0187853959,0.03532309525705502,0.3635926057909156
14626,277585.1174929811,264766.61425629625,0.04841434888870247,0.48039437549046754
60438,194838.4248730242,192584.41148822065,0.011704028209684112,0.3588232133577326
76012,338488.323071036,349431.48012366495,-0.031317032594648055,0.24106091733539176
06111,368945.750320642,351582.91803006566,0.04938474368396811,0.46595545188043747
84128,491565.6121305707,484436.9457138775,0.014715364878267531,0.2920462255219418
98367,612787.8529966424,601157.1286614342,0.019347228504310886,0.2048954701719205
07018,463553.6655226217,463632.93962199194,-0.00017098461432629315,0.37413058100233226
75181,320680.4073354032,338167.8186380583,-0.05171222789053127,0.2072203381437501
30030,639009.7177527471,641702.0090362043,-0.004195547536933602,0.2065685097754571
35209,525191.343079833,506261.28342878906,0.03739187702214763,0.22104165323899247
60134,532133.9094263354,507432.4957524421,0.04867921128556217,0.454341323377336
70068,214926.99568589908,225957.57046234273,-0.04881701796436145,-0.10915351150201232
23834,294208.2499124688,292932.6121005158,0.004354714221833558,0.3819905885467449
32533,325700.1187731632,326026.2798217221,-0.0010004133677116447,0.30546622318099254
28560,268057.0287343504,260945.88765654815,0.027251401206834877,0.4889764786205903
20191,625402.72758656,632717.0328707229,-0.01156015233378022,0.2119900960689763
60515,497639.7587704517,462795.2178824867,0.0752914886359365,0.3611851978091106
55347,565063.1582128784,550651.2898470109,0.026172404626295567,0.21492423262145396
20721,593617.2676589257,592320.3768926538,0.002189508949659194,0.18159670505010045
77020,164877.4146234181,186303.9258631067,-0.11500837215546647,-0.007191145428489067
46201,150838.34107571552,159375.4266918622,-0.05356588398443854,0.19071594496962596
05401,556481.8082870643,564039.7835520179,-0.01339972017107999,0.25016082438515624
80120,613945.3296947391,628505.1234553927,-0.023165751904466292,0.17352726566550758
60187,490745.3148236312,462458.25020746625,0.06116674230262929,0.319403847115712
64152,425467.0546702396,416278.82125882455,0.02207230572919831,0.26495083175130435
33917,291518.45120081166,314533.7727629875,-0.07317281498899225,0.2677375707539476
18940,734773.488662756,699742.3269516403,0.05006294511827747,0.38017861713417983
14127,417712.2670008161,396684.386341416,0.05300909585410801,0.4100786055142109
03079,597165.3430039439,580625.7538912874,0.02848580002145979,0.3885189233214011
92107,1479715.27524059,1504247.7242242063,-0.016308782515372225,0.2759068027592081
20814,770180.1267466351,792886.6069258298,-0.02863773959713104,0.11481288421762524
92116,987262.2421322044,980150.1678497244,0.007256106784211003,0.22552334726565923
55378,434893.48506441823,427670.46070390707,0.01688922903074183,0.18347895999484756
70815,221451.92351957003,224632.1716083577,-0.014157580661831318,0.19246410931914573
44221,195288.7285782383,187735.4173794402,0.04023381045640312,0.3664310694269736
30240,249635.60280542457,247394.894395144,0.009057213633122431,0.4559381579235077
93725,358354.22584772436,356128.28986880305,0.006250376738509977,0.3116431340396571
90028,860797.7278227094,935708.0934218288,-0.08005740906352184,-0.10985937350294792
37921,291621.78823046666,286646.2881073793,0.01735762969734855,0.6850540489737458
76134,250219.54579132432,256665.4445349927,-0.025114010790765365,0.250160609093407
11561,820863.4816801023,782999.8396149548,0.04835715175084482,0.281769940516923
84075,585942.0301933963,569712.5061693583,0.028487217409290024,0.3172790821912102
91356,1357020.7828040589,1341143.6036267325,0.0118385377482256,0.35355386756817897
40004,262929.1583095836,253803.30284508463,0.035956409401296005,0.4119945853363921
32773,310792.97643814405,328443.2282317996,-0.05373912529321158,0.29013120910609663
02453,814604.9931153139,796977.3968942026,0.022118062933535618,0.24977804582465285
74403,157365.21027880895,154853.5549260978,0.016219552427516527,0.40355486448561345
32503,294307.6760857439,295589.8627659981,-0.004337722099993904,0.2617912806044722
60544,383359.0663297481,374897.8104593246,0.022569499299173627,0.3474753578712172
11901,635395.2971665006,612973.4250420887,0.03657886493671778,0.4418775745968915
40207,422529.12249550666,409643.1374120899,0.03145661163720117,0.23546692103434394
11361,995133.4909464208,930830.489375898,0.06908132286646151,0.2129711013769614
63130,279444.7309244562,274721.8568113107,0.017191475654554,0.20784382710537383
12205,325993.7558324904,313207.4311326368,0.04082382290105647,0.35800122884485924
01757,558318.4174017264,548202.4391953402,0.01845299743874652,0.3391324525112709
32168,378290.8407101901,389034.95336151216,-0.027617345327164037,0.32081810381943093
32539,283720.3679146115,288130.8544036938,-0.01530723427107498,0.2555353209005125
85375,382109.65536021953,393647.262102122,-0.029309505876632596,0.18734960217819066
45365,211308.07296084476,195079.18040655632,0.0831913099105014,0.4257338151235193
73119,111087.67680634429,108551.86576624434,0.02336036347418072,0.32904322507292455
52806,214725.61296619513,210942.39183935523,0.017934854601065857,0.2284629266539904
64015,310206.45859275525,306916.05432958953,0.01072086069382424,0.27821341345700534
77091,268847.9149828734,280863.4964340891,-0.042780858330713656,0.19083189811756293
01020,320662.9292342654,314055.04077026574,0.021040542599771235,0.34439817614881874
55912,186936.1999146616,176662.15501450197,0.058156456312424464,0.3881201382049764
74501,152286.2661445922,147153.32005625064,0.0348816192959795,0.3112057886411099
98027,1196796.3838339082,1213142.9426873075,-0.013474552979873067,0.34608175519706924
70503,279951.69923148217,275519.1564116974,0.016087965996677944,0.10801376686491915
80917,398939.97849324415,407678.78300170274,-0.021435514608132283,0.16959007081316024
48195,192310.7129333469,187857.47134263185,0.02370542709261112,0.3137987372602232
98074,1618251.731717421,1699363.8960698957,-0.04773089774359814,0.4343970028308098
38801,197128.02332061483,186874.92668689953,0.05486609046752372,0.3810305626528818
15206,284321.3037855605,293373.54456587235,-0.0308556819385578,0.10771392594793314
27534,218718.71645784515,217556.4774701981,0.005342240328405134,0.362513225514074
60607,407048.0578079555,421220.527266615,-0.03364619846669758,-0.11686939814468186
19138,178155.29072772976,167313.6756036241,0.06479814088712073,0.033345643833513995
39046,230103.3871795348,231253.721284782,-0.004974337705167534,0.21458969452417515
38632,344871.8224736077,338857.4253895706,0.01774904910855244,0.2414584972390861
39120,117360.83553817724,134149.7158642196,-0.12515032341205484,-0.07833888292627926
81301,757879.6476474901,738559.0826824164,0.026159809577999116,0.4883544861186337
33626,569011.6966614152,584224.7559431805,-0.026039737493159108,0.38014231002323695
68701,256052.17446909405,243069.8628214413,0.053409795426550055,0.3631927383838132
77706,233859.12283334736,227394.80062310572,0.02842774853483079,0.11909493540762205
06066,335054.1062910874,322506.0411660283,0.038908000233705,0.49021398018968765
32819,497143.8435154031,509371.140223333,-0.024004690769423704,0.41688309938077556
91354,843418.2659132654,865008.7193053857,-0.024959810127067564,0.2100246065160142
68135,388396.2331896949,383965.4881103209,0.011539435747675734,0.2628524467422953
08611,199165.895752213,199357.75419522208,-0.0009623826461307679,0.8585717651331141
75119,265415.98569766246,269967.2132036675,-0.016858445334884106,0.18300474159679955
81001,216831.7537749201,216810.3623201937,9.866435578760614e-05,0.22473598230008643
49428,360134.15623835457,346312.9543455749,0.039909572308369175,0.39446072078787264
01930,760868.909334567,742917.3747624749,0.02416356809238924,0.3908078833629588
55429,298852.2697785771,295348.4446518024,0.011863360685394706,0.16743757157888142
43004,347242.2611508851,347935.2421562486,-0.0019916953541955834,0.3349086808796546
79701,217358.07744431947,212476.6218412892,0.022974083269624423,0.15248130888897576
55060,293933.3062151599,285757.47918279376,0.028611069273662658,0.3472465183517151
88203,141992.56551532543,147676.4556439925,-0.03848880381019817,0.04635581544663124
94598,1419472.8166431675,1443297.682115981,-0.016507242939574573,0.2154700628526561
22315,676476.3425090688,685009.3519291156,-0.012456777992908055,0.19161615491841336
14226,310798.35850104975,302213.842659521,0.028405435588204436,0.39553341277136866
63052,321215.116396849,310069.42528748297,0.0359457921368165,0.30310011132230097
20879,447723.9022462517,451429.5183206536,-0.008208625984820426,0.18301461188724424
23237,325286.03447222296,317529.6521488857,0.02442726929861776,0.3960706541503212
77086,219874.04349632852,225242.66275063297,-0.02383482413475135,0.24482565076450413
68107,184013.6907576775,180367.13275861848,0.02021741956689607,0.3443755814706653
49024,305235.3737967844,290461.5093852281,0.050863415406831966,0.31603293545492706
11727,547368.7333625177,525388.805863215,0.041835545892892775,0.47113338284813583
19142,133504.47147476574,128668.24721118176,0.03758677349234686,0.05920854900601742
55421,297789.9573659957,294502.2152972594,0.011163726104463315,0.16188482507611726
21239,216847.81853297283,216045.60377334745,0.0037131732634882878,0.23313596112325563
92316,564803.9912208713,568566.3867699542,-0.006617337283087025,0.3290696064139005
80005,652226.0472862058,668088.5386612527,-0.023743097594269326,0.16546511062253752
72704,361929.2480703749,350121.157931922,0.033725725712208644,0.46541570545924466
29550,178557.12002642654,173077.067551387,0.031662498981342435,0.26153835942394404
47362,165964.55724592402,162955.4555401583,0.018465792972633403,0.41928782066111425
93105,1912130.919738032,1889368.9983210808,0.012047366838969871,0.4640049697299758
32003,437572.0432123129,442412.4275163522,-0.01094088683541872,0.3619223462250454
32583,288004.0817300902,289621.4486750482,-0.0055844170117823584,0.2977073074289917
23513,267919.9277685709,267391.7480188265,0.0019753031036217035,0.2784526753739727
29212,277785.7965030118,276240.1757654263,0.005595206176302031,0.39852039344678125
60102,407642.803989008,391376.2689078104,0.04156239499801978,0.4454976012351962
12010,235755.91867564793,229826.53151436243,0.02579940236758504,0.372723072139967
97140,632883.5118777654,650414.8077802312,-0.026954023329046763,0.18386549865579874
49022,153290.99913538955,149376.70602984735,0.0262041733920687,0.23989778456502414
80922,448973.69632773736,456817.84273389,-0.01717127851050705,0.18014531485485288
74820,184071.83610789935,178555.335397127,0.03089518830956822,0.3258643719162702
78418,300920.0438425509,310455.89322165627,-0.030715633322821366,0.2270942987814189
42071,179969.84613646334,210338.89523349775,-0.14438151851716086,0.1489818710205999
33145,721939.9310499579,732096.8990804469,-0.013873802830262972,0.5262671986874009
32779,536759.0243583046,541234.6796119801,-0.008269343082162072,0.37644523925824164
02907,392374.07060329773,383275.10205264547,0.023740045992871356,0.45445062805225056
72601,227938.22079461344,227639.50024088312,0.0013122527215804986,0.46789384544471496
60142,417921.8971070154,406429.0064212195,0.028277732406443427,0.37820707252869606
39212,96491.59838904068,97629.78745956327,-0.011658215183496287,0.0231896715862078
48237,232973.86379991577,228655.92386807248,0.018884006409274595,0.25797795417197955
30340,383938.1105437451,385143.90566792,-0.0031307651670712793,0.27302589231808483
92227,358605.35209970543,340884.50695030676,0.05198489455545119,0.3343890672173042
67203,162968.46772974913,160035.820368965,0.01832494346592441,0.3970710934214007
77033,142891.68005977117,155389.36875125914,-0.0804282094194858,0.03638465360565326
19119,366424.6651481337,351495.44226296776,0.04247344656604907,0.19311873583982145
37919,546291.578884686,540304.0566804282,0.011081764295912367,0.5908366980811535
53223,226100.09896609985,214348.57853532597,0.054824345050821746,0.5086291981943334
68801,222887.14253395572,218455.5532227753,0.02028599981004458,0.35407504404431345
22152,697887.2446417403,706165.1501852664,-0.011722336540332381,0.22459000232143578
85019,325404.8026908114,339096.9931717151,-0.04037838953638301,0.2575809278921824
74011,300197.4501626668,294780.49413383147,0.018376236340712577,0.3160947589781995
22041,446596.4726729968,449315.6383329454,-0.006051793946093825,0.1329838184329659
95829,592443.1916232309,608111.4379191956,-0.02576541949215343,0.16498921779288014
67217,162115.7807081912,159066.29044578678,0.019171191167268318,0.4325444102418821
31322,344652.74554144737,360526.3291818997,-0.044028916491265495,0.3851101809716893
70127,164463.95568420037,166527.14982872797,-0.012389536160617554,-0.010629307724942234
21213,117288.51673391128,120207.8572902591,-0.0242857715140754,0.17986628839244273
11572,774700.8221749002,741969.4555092944,0.04411416996018887,0.3057095974386583
84078,351182.9301497613,334563.0524943971,0.04967636901759365,0.5639128330877963
94107,996421.4383503672,977168.5528468778,0.01970272728015873,-0.11267599014825448
07840,489358.6604900787,476977.27631532034,0.025958016848109226,0.39453993833054973
44146,178697.26865063628,169215.69208100517,0.056032489971983165,0.3839037485855927
92653,1291184.129161507,1314368.0761022496,-0.01763885426180961,0.4914631955967176
86401,287675.17692315514,281584.9978051197,0.021628208766471042,0.2720671674005045
32221,292946.149492348,301641.0412353906,-0.028825294155702643,0.26950593686915114
02919,445376.2819250893,439751.9308023726,0.012789827011002603,0.42125869940268446
70806,248210.62689065543,249299.85719085977,-0.004369157337183861,0.046233680975744415
85712,282684.07791124145,289471.4383731363,-0.02344742714528452,0.23834560520439066
77904,279060.2241583933,278741.5874956228,0.0011431256657224635,0.25014268463335915
60139,317482.6388001445,304249.13482915115,0.043495617426897566,0.4128311766041674
63128,369540.41927568585,360215.0388917543,0.025888370492865156,0.2873260059991335
62002,116971.72027978156,112274.67340198708,0.04183531989424916,0.16943365067065622
32327,287320.25168184255,288459.220030061,-0.0039484553417976475,0.3291668051589256
23606,363172.4863463194,355882.9861748167,0.020482856598044722,0.3193339346581097
53546,316273.8374634827,296282.681580291,0.06747325147917625,0.45303632879417216
33928,480723.97339590493,518085.17067069263,-0.07211400632529467,0.3858379008524925
60532,425933.1836667435,408837.4794932431,0.041815403506279956,0.31367138496943087
85742,387956.627265716,395678.20369043463,-0.019514788413161527,0.2593545913077646
02121,644984.1112950008,659733.7680371237,-0.022356983160050983,0.15525911029001907
60018,378002.2999717405,359102.39247836825,0.05263097069037426,0.3471528821258217
20007,1278692.018428626,1236478.5335067178,0.03414008717336045,0.14725083720983706
68601,271010.0930387189,260197.86657185003,0.04155386287105948,0.3390962782285507
19355,782069.2083438657,757971.0636994491,0.031792961233638915,0.34990060893462294
97116,526965.4265528842,535889.0099593508,-0.016651924634811095,0.15220221799643413
